startHub,endHub,kmLength_euclid,kmLength_road,exist_pipeline
103269,98043,77.16676512956785,78.8539,0
4256,4287,174.81685547919753,255.6418,0
95776,103914,56.73563837573018,64.3394,0
108127,98063,149.06092176503833,232.537,0
5978,5954,23.21389491866867,30.1775,0
107706,100303,147.8947499249734,160.285,0
8,15535,13.340257768888394,54.8581,0
5,4507,96.30479255203578,135.21470000000002,0
105243,21,84.64266677282701,92.4939,0
2,7992,56.3310076796325,83.5213,0
13,107706,76.24081014241268,99.7236,0
4219,71852,26.227305240653504,33.0006,0
4248,4287,176.9656816133422,234.4039,0
4283,4254,134.09877672943927,177.6297,0
18,107644,89.97670709754848,107.32939999999999,0
107644,97987,78.82328725175994,92.4482,0
27,107195,197.27269931518143,251.933,0
6740,7966,78.58475242828331,107.098,0
102826,30,75.85008439488324,99.1952,0
107760,108208,80.94766698796067,86.16680000000001,0
22,109093,81.58519701518564,109.98939999999999,0
6932,7080,43.95481275267117,50.6682,0
4287,4507,143.122455911788,154.41770000000002,0
71837,72063,85.66280027957144,102.2645,0
5956,13756,116.67641375325907,128.0159,0
25,102557,74.70212956379028,137.37460000000002,0
29,30,128.42484481908576,157.71439999999998,0
102507,103349,76.97656971523362,99.22210000000001,0
110122,96241,168.30851064110814,222.6435,0
98014,103399,65.27553924773119,69.2764,0
4705,4131,41.910337357574704,59.162699999999994,0
5956,12053,60.68455077053391,70.0897,0
4122,3905,67.56170103143948,79.38669999999999,0
4463,71817,104.7443924724217,120.0364,0
24,27,171.18535625974212,238.5068,0
5966,6590,86.30546716979389,99.8276,0
104284,103515,41.68381638180997,55.4227,0
4024,4254,111.80551058636723,138.0779,0
96359,107010,90.7298805724532,101.5193,0
71635,71686,82.00045596595965,108.78580000000001,0
71861,71769,108.21058167219701,121.5901,0
71837,72049,85.08670469959779,99.877,0
16,4089,32.145945302498085,61.2229,0
105567,107700,218.3473706312536,292.3,1
4740,4713,61.25015907555965,81.60310000000001,0
104284,104301,30.845613416916564,32.7693,0
