startHub,endHub,road_geometry
freeport,texasCity,"LINESTRING (-95.359698 28.954036, -95.328151 28.997273000000003, -95.327637 29.028908000000015, -95.341816 29.048307000000005, -95.242562 29.128163, -95.259686 29.142077999999998, -95.252425 29.17470999999999, -95.105921 29.309423999999996, -95.06112799999998 29.321274000000003, -95.030534 29.352697000000017, -95.016174 29.348379, -95.00929 29.357180999999997, -94.945868 29.358385000000002, -94.950636 29.395272999999996, -94.91739 29.390298999999985)"
sanAntonio,killeen,"LINESTRING (-98.495383 29.42453, -98.414418 29.454692000000005, -98.38673 29.535438999999993, -98.095156 29.698795000000022, -97.92117200000001 29.883271000000008, -97.73518700000001 30.243797000000008, -97.671539 30.391671000000002, -97.691707 30.630718999999996, -97.650524 30.701185000000017, -97.75719500000001 30.771367999999995, -97.801552 30.885532999999985, -97.751937 31.008560999999997, -97.76536 31.060817, -97.743136 31.12031500000003, -97.727792 31.11722800000001)"
fortWorth,killeen,"LINESTRING (-97.332623 32.752995999999996, -97.318698 32.55124600000002, -97.208734 32.389027000000006, -97.093524 32.05583399999998, -97.119466 31.967473000000016, -97.081434 31.877401000000006, -97.102822 31.792003, -97.095941 31.627127999999995, -97.226595 31.330232, -97.362613 31.099250000000005, -97.468794 31.046421999999996, -97.554945 31.055651, -97.727792 31.11722800000001)"
texarkana,tyler,"LINESTRING (-94.077288 33.446834999999986, -94.08034 33.436179000000024, -94.097287 33.431599, -94.098741 33.394523, -94.150725 33.335279000000014, -94.151162 33.15614000000001, -94.184077 33.11123000000001, -94.22492400000002 33.097290999999984, -94.362897 33.001351, -94.435099 32.97609499999997, -94.55405500000002 32.89376000000001, -94.642242 32.87343500000001, -94.708957 32.847066000000005, -94.870788 32.81148699999998, -94.88588000000001 32.78702199999998, -94.928015 32.75590699999998, -94.94548699999999 32.712101000000004, -95.150663 32.557467999999986, -95.187046 32.451291999999995, -95.207264 32.424458000000016, -95.27111200000002 32.39472700000001, -95.300641 32.35126300000002)"
theWoodlands,centerville,"LINESTRING (-95.504517 30.173647000000013, -95.482052 30.18992099999999, -95.481911 30.204182999999986, -95.45578 30.207294999999995, -95.456553 30.275840000000006, -95.483783 30.350973000000007, -95.495197 30.436335000000007, -95.490915 30.519439, -95.511189 30.660941, -95.582898 30.732406999999984, -95.676492 30.794043999999978, -95.78944099999998 30.909072, -95.875378 30.95862799999999, -95.90018000000002 30.983689999999992, -95.943806 31.043036000000022, -95.975773 31.12320500000002, -95.996705 31.211565999999983, -95.987848 31.256020999999983, -95.97871 31.257822999999995)"
vanHorn,elPaso,"LINESTRING (-104.83158700000001 31.042975000000006, -104.843845 31.035858000000005, -104.901968 31.039177, -105.052632 31.089421999999992, -105.452338 31.19862799999999, -105.484387 31.217720000000003, -105.531173 31.19327, -105.591483 31.197152000000003, -105.6582 31.17132300000001, -105.710042 31.178400000000003, -105.785369 31.235687000000016, -105.79908 31.277660000000022, -105.878932 31.329666000000014, -105.92402200000001 31.38126700000002, -106.12071600000002 31.506909999999994, -106.244973 31.666458000000006, -106.32421 31.739333999999992, -106.400639 31.782184999999995, -106.446515 31.76792900000002, -106.441113 31.786562000000014)"
sugarLand,brazoria,"LINESTRING (-95.634985 29.619829000000006, -95.635113 29.603437000000017, -95.593576 29.587757999999987, -95.573748 29.574227000000022, -95.544842 29.540704000000012, -95.505942 29.530497000000008, -95.415344 29.487268999999994, -95.414895 29.465853999999986, -95.427666 29.440829000000008, -95.426241 29.300636999999995, -95.453733 29.247861999999994, -95.461209 29.247597000000013, -95.478107 29.19648599999999, -95.49952000000002 29.181846)"
collegeStation,waco,"LINESTRING (-96.30714 30.595494999999985, -96.289458 30.60302400000001, -96.290768 30.612029, -96.350967 30.689762999999996, -96.386054 30.719356000000023, -96.415087 30.720450000000014, -96.48182 30.76443399999999, -96.536891 30.83085299999999, -96.579828 30.860954999999993, -96.603193 30.900084999999997, -96.701282 31.00814799999999, -96.71452 31.126497000000008, -96.789895 31.22095799999999, -96.85507 31.252656999999974, -96.874091 31.277028000000012, -96.874672 31.311588999999977, -96.915302 31.407324000000003, -96.93122000000001 31.494183000000007, -96.95950900000001 31.517059999999997, -97.009515 31.524196000000007, -97.101192 31.560895999999996, -97.124412 31.530299999999976, -97.146778 31.549416999999995)"
tyler,centerville,"LINESTRING (-95.300641 32.35126300000002, -95.300685 32.332009000000006, -95.311283 32.332252, -95.373431 32.27192500000003, -95.45806 32.15426599999999, -95.479751 32.139195000000015, -95.506322 32.048495, -95.522484 32.028617, -95.547366 31.898312000000004, -95.579763 31.861242000000004, -95.623124 31.78143100000002, -95.65600800000001 31.771443000000016, -95.654697 31.745364, -95.713919 31.70797500000001, -95.763845 31.654687999999997, -95.80641800000001 31.64326700000001, -95.846569 31.586298, -95.94507000000002 31.540908, -96.076925 31.450075000000012, -96.02188500000001 31.379725999999998, -95.98926000000002 31.25823200000001, -95.97871 31.257822999999995)"
pearland,leagueCity,"LINESTRING (-95.286387 29.563976000000014, -95.280043 29.563293000000012, -95.243641 29.547884000000003, -95.232539 29.547645000000003, -95.210234 29.536766000000025, -95.191523 29.521380000000008, -95.188166 29.508698999999993, -95.18351600000001 29.503884999999997, -95.17834 29.495371999999993, -95.170514 29.491558999999985, -95.155646 29.489311999999988, -95.128577 29.499841000000004, -95.094971 29.507552000000025)"
centerville,waco,"LINESTRING (-95.97871 31.257822999999995, -95.987532 31.259841999999995, -95.987272 31.27261400000001, -95.998112 31.294890999999996, -96.020977 31.37847200000001, -96.047066 31.41880400000001, -96.08331500000001 31.459396999999992, -96.08511200000001 31.46810900000002, -96.145518 31.473877999999985, -96.159896 31.471133000000016, -96.21492 31.48125300000002, -96.22822 31.47647500000002, -96.321854 31.506905, -96.523411 31.515565999999986, -96.544023 31.52498300000002, -96.809694 31.552736999999997, -96.847587 31.536395000000006, -96.955653 31.51671900000001, -97.009515 31.524196000000007, -97.022455 31.533095000000003, -97.092327 31.554029999999997, -97.101192 31.560895999999996, -97.104925 31.547083000000015, -97.124412 31.530299999999976, -97.146778 31.549416999999995)"
pasadena,leagueCity,"LINESTRING (-95.209285 29.691066999999993, -95.209345 29.69282100000001, -95.2114 29.692655, -95.20911700000002 29.687969999999993, -95.208058 29.67543999999997, -95.207741 29.641842000000015, -95.208619 29.639067000000008, -95.211097 29.637032, -95.101861 29.520294, -95.10034 29.513251999999998, -95.094971 29.507552000000025)"
sanAngelo,midland,"LINESTRING (-100.440481 31.46492500000002, -100.477763 31.498084, -100.500426 31.548127, -100.570271 31.567525999999983, -100.654729 31.611842000000014, -100.713458 31.66779700000001, -100.761585 31.68487500000001, -100.840327 31.76287600000002, -100.923647 31.796192, -100.96764600000002 31.83556799999999, -101.01781400000002 31.840835999999996, -101.037132 31.855663999999983, -101.108077 31.857354000000022, -101.153422 31.847861000000027, -101.22109800000001 31.804547000000003, -101.30424 31.80650200000001, -101.376424 31.847532000000008, -101.473314 31.86542100000001, -101.62028400000001 31.863909000000007, -102.077819 31.98907300000002, -102.07795 31.997433999999988)"
channelview,houston,"LINESTRING (-95.114654 29.776139999999998, -95.114666 29.777071000000028, -95.12435 29.776978000000007, -95.12438 29.77849000000001, -95.154411 29.771205999999992, -95.18226100000001 29.770613000000004, -95.200157 29.77166900000001, -95.21879 29.770431000000006, -95.23615500000001 29.773855999999974, -95.251828 29.773822999999982, -95.278971 29.778109, -95.290356 29.778004, -95.30140500000002 29.774423000000006, -95.32271100000001 29.77420599999998, -95.336606 29.769155000000012, -95.350955 29.770165000000016, -95.35967200000002 29.767237999999995, -95.36539400000001 29.76940199999999, -95.367766 29.764969000000004, -95.372114 29.76194, -95.36786300000001 29.758731)"
sanAntonio,laredo,"LINESTRING (-98.495383 29.42453, -98.52975 29.35296200000001, -98.776381 29.24039599999999, -98.904399 29.122268999999992, -99.050041 29.027921999999997, -99.116069 28.895455999999992, -99.10698 28.86030000000002, -99.140039 28.746324000000012, -99.183586 28.675613999999996, -99.178932 28.64034100000001, -99.251072 28.440947000000023, -99.271388 28.310117000000012, -99.42205500000001 27.79069600000001, -99.485764 27.646133, -99.496852 27.523700999999985)"
fortWorth,dallas,"LINESTRING (-97.332623 32.752995999999996, -97.321564 32.75665899999999, -97.30856 32.74725200000001, -97.279451 32.75030300000001, -97.262865 32.757693, -97.238811 32.760539, -96.99160800000001 32.75839800000001, -96.886959 32.767683000000005, -96.860595 32.76690399999998, -96.846147 32.76378100000001, -96.813371 32.770955, -96.803682 32.768513999999996, -96.796262 32.772223, -96.79807399999999 32.772283000000016, -96.796749 32.77594500000001)"
sanAntonio,austin,"LINESTRING (-98.495383 29.42453, -98.486244 29.44009499999998, -98.444432 29.439438999999997, -98.414418 29.454692000000005, -98.38673 29.535438999999993, -98.143498 29.681935000000003, -98.095156 29.698795000000022, -98.020031 29.796559000000023, -97.905248 29.900548999999994, -97.879079 29.94978400000001, -97.87000500000002 29.996360000000006, -97.787973 30.163491, -97.73518700000001 30.243797000000008, -97.733509 30.267506000000004, -97.743783 30.27090799999999)"
theWoodlands,collegeStation,"LINESTRING (-95.504517 30.173647000000013, -95.487518 30.18480800000001, -95.493223 30.194393000000016, -95.544431 30.215759000000002, -95.56806200000001 30.216063000000002, -95.568192 30.22093500000001, -95.681664 30.223119000000015, -95.697216 30.229288000000004, -95.725909 30.222531999999983, -95.736879 30.231255000000015, -95.743654 30.247456999999997, -95.780197 30.251302999999993, -95.79709 30.274194999999985, -95.819936 30.292390999999988, -95.853413 30.299372999999992, -95.880605 30.298173000000013, -95.897429 30.30753999999999, -95.925527 30.30799400000001, -95.949082 30.326041999999987, -95.95251600000002 30.341249000000012, -95.964811 30.355222999999985, -95.995289 30.35314400000001, -96.0246 30.369485000000033, -96.066594 30.376244, -96.074529 30.401994999999978, -96.103862 30.41661500000002, -96.186816 30.496739999999996, -96.278766 30.576186999999994, -96.290243 30.592334000000005, -96.301052 30.600843999999995, -96.30714 30.595494999999985)"
killeen,waco,"LINESTRING (-97.727792 31.11722800000001, -97.68886600000002 31.095563999999978, -97.617174 31.079768000000026, -97.555058 31.055388000000004, -97.510689 31.055367000000015, -97.468322 31.04581500000001, -97.435662 31.060854999999986, -97.407167 31.08418400000001, -97.362988 31.098592999999994, -97.351779 31.121294999999993, -97.333521 31.129632999999966, -97.30054900000002 31.212804999999996, -97.22536 31.33234100000001, -97.205883 31.401243000000015, -97.129361 31.534766999999984, -97.146778 31.549416999999995)"
baytown,laPorte,"LINESTRING (-94.97759300000001 29.735551000000005, -94.978437 29.73491499999999, -94.978189 29.733648, -94.979079 29.732608999999993, -94.978397 29.726574, -94.979524 29.720211000000003, -94.985916 29.72159699999998, -94.992116 29.723902999999996, -94.994328 29.720580999999985, -95.000666 29.714121, -95.012107 29.70752400000001, -95.026718 29.695765999999992, -95.02954000000001 29.692493000000002, -95.030567 29.688834999999983, -95.029528 29.671637000000008, -95.02976400000001 29.665283999999996, -95.01933 29.665777)"
abilene,lubbock,"LINESTRING (-99.747886 32.446452, -99.849907 32.460359, -99.92747500000002 32.459459000000024, -100.00329100000002 32.476580999999996, -100.105447 32.485564, -100.12674 32.495975, -100.199743 32.48516099999999, -100.307714 32.49393500000001, -100.36326800000002 32.48299899999999, -100.392042 32.45221400000002, -100.412227 32.44769099999999, -100.465251 32.45370100000002, -100.509768 32.44640600000002, -100.610473 32.475314000000004, -100.720243 32.57483, -100.779109 32.65480399999998, -100.811665 32.678115999999996, -100.857317 32.689814999999996, -100.883773 32.720850999999996, -100.920761 32.74119999999999, -100.987028 32.83332900000002, -101.051519 32.88074399999999, -101.059091 32.917286, -101.10432 32.978364000000006, -101.162748 33.002931000000004, -101.247065 33.09265999999999, -101.36965500000001 33.177881000000006, -101.37601600000002 33.198090000000015, -101.4363 33.21978, -101.556444 33.35971000000001, -101.661989 33.431446, -101.668528 33.45926200000002, -101.776483 33.519079, -101.84444400000001 33.537725, -101.855367 33.563323, -101.879121 33.56352399999999)"
brownsville,laredo,"LINESTRING (-97.488956 25.91388400000002, -97.534532 26.03137200000001, -97.60253 26.10820000000001, -97.718341 26.188573999999992, -97.935287 26.15136700000002, -98.184133 26.207165000000003, -98.217581 26.187835999999994, -98.332285 26.201892, -98.364291 26.23204499999998, -98.481142 26.26659100000001, -98.529282 26.257347, -98.806007 26.378444000000005, -98.874531 26.372887, -98.941539 26.407194000000004, -99.01367700000002 26.403206000000004, -99.029888 26.45979700000001, -99.088431 26.526334000000013, -99.127786 26.791128999999984, -99.2522 26.864631999999993, -99.306194 26.943144000000007, -99.33995800000001 26.951432999999984, -99.436614 27.040242999999986, -99.422046 27.275337000000025, -99.480186 27.40691999999997, -99.46884700000001 27.502113000000005, -99.496852 27.523700999999985)"
odessa,lubbock,"LINESTRING (-102.367677 31.845700000000004, -102.30900300000002 31.874655, -102.317134 31.89574999999999, -102.251983 31.969483000000015, -102.25021600000001 32.022587000000016, -102.165169 32.08098600000001, -102.09632100000002 32.096509000000005, -102.172415 32.32927199999999, -102.035374 32.523873000000016, -101.959202 32.69058600000001, -101.926992 32.70726400000002, -101.95123100000002 32.750226, -101.806976 33.005694999999996, -101.806367 33.370125, -101.843992 33.456734000000004, -101.84437 33.56331799999999, -101.879121 33.56352399999999)"
abilene,wichitaFalls,"LINESTRING (-99.747886 32.446452, -99.784637 32.452901000000026, -99.75095 32.51819899999998, -99.81150000000001 32.592155, -99.896266 32.73654500000001, -99.896653 32.77596000000001, -99.868977 32.81282299999999, -99.868303 32.865531999999995, -99.81415 32.94143, -99.769921 33.036711999999994, -99.750094 33.117236000000005, -99.72885 33.14298599999997, -99.72576 33.18350900000001, -99.679642 33.29899699999999, -99.678679 33.32381199999998, -99.619262 33.447316, -99.522159 33.464275, -99.28995 33.561068, -99.280158 33.57813899999999, -99.243924 33.584132000000004, -99.24013200000002 33.618619000000024, -99.146472 33.668219, -99.081083 33.685922000000005, -98.981173 33.691824999999994, -98.916394 33.73288500000002, -98.71659 33.808193999999986, -98.646802 33.854835000000016, -98.542934 33.87998600000003, -98.501791 33.90045600000001)"
leagueCity,brazoria,"LINESTRING (-95.094971 29.507552000000025, -95.128577 29.499841000000004, -95.157473 29.489077999999996, -95.177498 29.494626999999998, -95.188461 29.509217999999997, -95.202127 29.499446999999986, -95.218368 29.482954, -95.22205 29.472070000000002, -95.238855 29.447553000000006, -95.227576 29.431140000000006, -95.228684 29.418333999999998, -95.233969 29.407562, -95.247428 29.398566000000002, -95.291553 29.324467000000013, -95.343273 29.268461000000002, -95.394539 29.203426000000015, -95.401383 29.205090000000002, -95.430868 29.20418600000001, -95.442432 29.19731399999999, -95.461733 29.19729400000001, -95.471238 29.18991100000001, -95.484721 29.190482, -95.49952000000002 29.181846)"
freeport,chocolateBay,"LINESTRING (-95.359698 28.954036, -95.363923 28.94239500000002, -95.388521 28.94949, -95.409685 28.966624999999993, -95.44714300000001 28.969749000000004, -95.488132 28.984420999999987, -95.517803 28.986410000000014, -95.566713 29.033439000000012, -95.577217 29.060683999999988, -95.62835 29.09291099999998, -95.653231 29.138068000000015, -95.670936 29.12438200000002, -95.680714 29.105355999999993, -95.691561 29.097704000000007, -95.733099 29.084768000000008, -95.758814 29.082065, -95.77231 29.073010999999997, -95.83906 29.063809000000003, -95.90455 29.004255, -95.93995400000001 28.983066999999973, -96.013375 28.984690000000004, -96.147296 28.896980999999993, -96.190582 28.883426999999998, -96.208718 28.872032000000004, -96.252222 28.868349000000016, -96.284981 28.818776000000014, -96.345469 28.76238700000001, -96.366402 28.726858999999997, -96.392446 28.739689000000006, -96.44014 28.731337999999987, -96.574753 28.667110000000015, -96.621552 28.632467000000005, -96.626496 28.620808999999998, -96.621827 28.613985000000007, -96.63145599999999 28.606554000000006, -96.622571 28.595344000000004, -96.621653 28.584268999999978)"
freeport,pearland,"LINESTRING (-95.359698 28.954036, -95.373713 28.95795400000001, -95.37076000000002 28.97083600000001, -95.386073 29.000936999999993, -95.403064 29.00955700000002, -95.429343 29.013793999999997, -95.45381900000001 29.040565, -95.453143 29.25267599999999, -95.425368 29.30213099999998, -95.426901 29.443582999999983, -95.389269 29.499111000000006, -95.387004 29.555663000000013, -95.299547 29.559687999999987, -95.286387 29.563976000000014)"
abilene,midland,"LINESTRING (-99.747886 32.446452, -99.849907 32.460359, -99.92747500000002 32.459459000000024, -100.00329100000002 32.476580999999996, -100.105447 32.485564, -100.126062 32.49594000000002, -100.200349 32.485154999999985, -100.269097 32.49643500000001, -100.362771 32.48319299999998, -100.39483 32.45091900000001, -100.466765 32.453573, -100.68093100000002 32.406999, -100.716886 32.415395000000004, -100.818274 32.397337000000014, -100.853093 32.412481000000014, -100.871804 32.40990900000001, -100.90633900000002 32.393287, -100.960137 32.386183999999986, -101.011655 32.35401200000002, -101.200598 32.32524299999999, -101.223635 32.307688999999996, -101.385212 32.26909400000002, -101.502979 32.26082900000001, -101.527528 32.232788, -101.572748 32.222052, -101.645509 32.18164, -101.759418 32.14067000000001, -101.80847 32.13768500000001, -101.832373 32.113915999999996, -102.07795 31.997433999999988)"
deerPark,leagueCity,"LINESTRING (-95.123815 29.705227999999977, -95.123964 29.71171599999998, -95.153786 29.712390000000028, -95.157938 29.643718999999994, -95.173786 29.627585, -95.204686 29.606041000000015, -95.127356 29.524908000000007, -95.114436 29.503014, -95.094971 29.507552000000025)"
odessa,midland,"LINESTRING (-102.367677 31.845700000000004, -102.35519500000001 31.827763, -102.343584 31.830987000000015, -102.306591 31.863555, -102.26455700000001 31.88600399999997, -102.119642 31.960849999999986, -102.073768 31.971725999999997, -102.07765100000002 31.98404999999997, -102.07795 31.997433999999988)"
pearland,brazoria,"LINESTRING (-95.286387 29.563976000000014, -95.299618 29.55978599999999, -95.362488 29.558902999999994, -95.369424 29.556362999999994, -95.388333 29.555996000000018, -95.386913 29.52043699999998, -95.389243 29.501962, -95.39298 29.49307800000001, -95.423304 29.454542000000007, -95.427344 29.443848999999997, -95.426414 29.300022999999978, -95.452037 29.258131000000013, -95.453733 29.247861999999994, -95.461209 29.247597000000013, -95.478455 29.195922999999997, -95.49952000000002 29.181846)"
midland,lubbock,"LINESTRING (-102.07795 31.997433999999988, -102.172537 32.32883999999998, -102.035374 32.523873000000016, -101.959202 32.69058600000001, -101.926992 32.70726400000002, -101.951296 32.750062000000035, -101.806676 33.007163000000006, -101.806367 33.370125, -101.843992 33.456734000000004, -101.84437 33.56331799999999, -101.879121 33.56352399999999)"
abilene,amarillo,"LINESTRING (-99.747886 32.446452, -100.12674 32.495975, -100.307714 32.49393500000001, -100.36326800000002 32.48299899999999, -100.412227 32.44769099999999, -100.509768 32.44640600000002, -100.610473 32.475314000000004, -100.779109 32.65480399999998, -100.920761 32.74119999999999, -100.987028 32.83332900000002, -101.051519 32.88074399999999, -101.10432 32.978364000000006, -101.162748 33.002931000000004, -101.37601600000002 33.198090000000015, -101.4363 33.21978, -101.556444 33.35971000000001, -101.661989 33.431446, -101.668528 33.45926200000002, -101.843801 33.538247000000005, -101.85338900000002 34.04647700000002, -101.749942 34.12942100000001, -101.74938600000002 34.19680300000001, -101.70835900000002 34.23809600000002, -101.776408 34.383464000000004, -101.793432 34.57990399999998, -101.847196 34.72132899999998, -101.848739 34.943046999999986, -101.918662 35.02407699999999, -101.908786 35.11801299999997, -101.841333 35.178277, -101.833821 35.20723400000001)"
odessa,amarillo,"LINESTRING (-102.367677 31.845700000000004, -102.30900300000002 31.874655, -102.25021600000001 32.022587000000016, -102.09632100000002 32.096509000000005, -102.172415 32.32927199999999, -101.926992 32.70726400000002, -101.951296 32.750062000000035, -101.806676 33.007163000000006, -101.85357300000001 34.045085, -101.749942 34.12942100000001, -101.70835900000002 34.23809600000002, -101.847196 34.72132899999998, -101.848739 34.943046999999986, -101.918662 35.02407699999999, -101.908786 35.11801299999997, -101.833821 35.20723400000001)"
midland,amarillo,"LINESTRING (-102.07795 31.997433999999988, -102.17271 32.32796400000003, -101.926992 32.70726400000002, -101.95123100000002 32.750226, -101.806794 33.006434, -101.85357300000001 34.045085, -101.749942 34.12942100000001, -101.708384 34.237081, -101.847196 34.72132899999998, -101.848739 34.943046999999986, -101.918662 35.02407699999999, -101.908786 35.11801299999997, -101.833821 35.20723400000001)"
waco,austin,"LINESTRING (-97.146778 31.549416999999995, -97.132817 31.527369999999994, -97.205309 31.402871000000008, -97.223755 31.33611999999999, -97.301141 31.212047999999985, -97.333671 31.129761000000013, -97.35179 31.12168499999999, -97.364852 31.097706, -97.407361 31.084277000000004, -97.466648 31.04660099999997, -97.499902 30.990391999999996, -97.535993 30.955448000000004, -97.546075 30.919342000000004, -97.577703 30.881872000000012, -97.611484 30.814585999999995, -97.659716 30.68227100000001, -97.69181800000001 30.63196600000001, -97.691971 30.533729000000008, -97.666321 30.45461, -97.673867 30.382760999999995, -97.734343 30.267744999999994, -97.743783 30.27090799999999)"
sanAntonio,corpusChristi,"LINESTRING (-98.495383 29.42453, -98.395237 29.298800999999983, -98.428266 29.16965, -98.434549 28.91131800000004, -98.300396 28.76372399999998, -98.185859 28.524966, -98.119151 28.470275, -98.026596 28.337262000000003, -97.922358 28.255798999999975, -97.808007 28.087923000000007, -97.674725 27.977832000000003, -97.621657 27.86343700000003, -97.453316 27.803434999999986, -97.403232 27.7634)"
baytown,deerPark,"LINESTRING (-94.97759300000001 29.735551000000005, -94.978437 29.73491499999999, -94.978189 29.733648, -94.979079 29.732608999999993, -94.978397 29.726574, -94.979524 29.720211000000003, -94.985916 29.72159699999998, -94.992116 29.723902999999996, -94.994328 29.720580999999985, -95.000666 29.714121, -95.013978 29.70607800000001, -95.026718 29.695765999999992, -95.029169 29.693067999999997, -95.031322 29.689281999999995, -95.03303099999998 29.688417000000005, -95.036619 29.688070000000014, -95.04058700000002 29.688584000000002, -95.114091 29.71115599999998, -95.124091 29.71171899999998, -95.123815 29.705227999999977)"
brownsville,mcallen,"LINESTRING (-97.488956 25.91388400000002, -97.491375 25.928611, -97.503817 25.94335700000001, -97.529473 26.003027999999997, -97.534532 26.03137200000001, -97.563704 26.05807899999999, -97.60253 26.10820000000001, -97.629983 26.121926, -97.717925 26.188427999999995, -97.77545 26.186896999999988, -97.818216 26.165970000000005, -97.904587 26.158804000000007, -97.935287 26.15136700000002, -97.980402 26.172548000000006, -98.014823 26.172916999999988, -98.14336300000001 26.194299000000015, -98.162518 26.204068000000007, -98.184133 26.207165000000003, -98.193466 26.206632000000006, -98.204107 26.198585000000012, -98.230081 26.204024999999994)"
baytown,channelview,"LINESTRING (-94.97759300000001 29.735551000000005, -94.977936 29.736755999999993, -94.984218 29.74382500000001, -94.990949 29.753584999999983, -95.003088 29.76045000000001, -95.021393 29.77838, -95.044395 29.788268999999993, -95.050017 29.791336, -95.056858 29.790850999999986, -95.066918 29.795087999999996, -95.072069 29.795104999999985, -95.081758 29.791719999999998, -95.094457 29.789424000000018, -95.106624 29.78542100000002, -95.10660900000002 29.783041999999973, -95.10539 29.781371999999998, -95.114654 29.776139999999998)"
brownsville,corpusChristi,"LINESTRING (-97.488956 25.91388400000002, -97.534191 26.03089699999999, -97.60253 26.10820000000001, -97.71460200000001 26.182397000000005, -97.722232 26.238383000000013, -97.780662 26.32132, -97.766479 26.604908000000005, -97.79514300000001 26.980133000000002, -97.788699 27.22447600000001, -97.85839500000002 27.447911, -97.839583 27.53181299999997, -97.782595 27.59275599999999, -97.72166500000002 27.575877999999978, -97.453901 27.586529, -97.454692 27.688672000000008, -97.41676 27.768606999999996, -97.403232 27.7634)"
vanHorn,midland,"LINESTRING (-104.83158700000001 31.042975000000006, -104.830842 31.036415999999992, -104.739074 31.042577999999992, -104.41399 31.073449000000032, -104.158797 31.06048, -104.10063500000001 31.084032000000008, -104.060173 31.085098000000006, -104.024878 31.130788999999986, -103.990444 31.148523999999995, -103.854142 31.26924600000001, -103.741872 31.33957900000002, -103.55618000000001 31.406314000000023, -103.4978 31.395752999999996, -103.39817100000002 31.419483999999994, -103.331085 31.474121, -102.944796 31.575132000000004, -102.87652 31.579249999999988, -102.84411 31.607069999999993, -102.79922400000001 31.620162000000004, -102.609902 31.730676999999996, -102.514231 31.768555, -102.425407 31.81680499999999, -102.401617 31.814164, -102.343584 31.830987000000015, -102.26455700000001 31.88600399999997, -102.119642 31.960849999999986, -102.073768 31.971725999999997, -102.07795 31.997433999999988)"
channelview,pasadena,"LINESTRING (-95.114654 29.776139999999998, -95.113913 29.776148000000003, -95.114666 29.777071000000028, -95.12435 29.776978000000007, -95.12438 29.77849000000001, -95.154953 29.77116899999999, -95.18226100000001 29.770613000000004, -95.203947 29.771794999999997, -95.21386 29.77099000000001, -95.212142 29.733754999999995, -95.212661 29.73273800000001, -95.211912 29.73121399999998, -95.211776 29.719384000000023, -95.212445 29.718159, -95.211715 29.717117000000002, -95.211397 29.69140600000001, -95.211269 29.690797999999987, -95.209285 29.691066999999993)"
abilene,sonora,"LINESTRING (-99.747886 32.446452, -99.89039100000001 32.338912999999984, -99.922729 32.28573600000002, -100.04805 32.22053499999999, -100.126983 32.097184, -100.20827 32.07057199999999, -100.278695 32.012883, -100.285593 31.738744999999984, -100.368484 31.575791000000013, -100.372146 31.499638999999984, -100.38945799999999 31.479047000000023, -100.447378 31.467491999999982, -100.433853 31.355631999999996, -100.511358 31.17237100000003, -100.512612 31.05861399999999, -100.573732 30.986089, -100.585321 30.879994000000014, -100.621622 30.837495000000008, -100.643031 30.566986000000018)"
pearland,houston,"LINESTRING (-95.286387 29.563976000000014, -95.285541 29.630866000000022, -95.288852 29.638611999999984, -95.292007 29.69948700000003, -95.37300799999998 29.750573000000013, -95.374602 29.757612000000005, -95.372097 29.763598, -95.367184 29.760537999999997, -95.36786300000001 29.758731)"
odessa,sonora,"LINESTRING (-102.367677 31.845700000000004, -102.354867 31.826282000000003, -102.370902 31.782782000000008, -102.32885 31.64734500000001, -102.328229 31.599392999999992, -102.361288 31.487126999999994, -102.362386 31.43560599999999, -102.348278 31.390748999999996, -102.352184 31.299023999999996, -102.308916 31.196500000000015, -102.228813 31.144605000000013, -102.111338 30.965896, -102.070268 30.940140999999986, -102.041913 30.905338000000004, -102.09521000000001 30.867766000000017, -102.008689 30.82536999999997, -101.939619 30.766834999999986, -101.841836 30.739045999999984, -101.797363 30.714256000000002, -101.693813 30.747282000000006, -101.541074 30.72590299999999, -101.508971 30.703447000000015, -101.326833 30.67719300000002, -101.160515 30.710189000000014, -100.951448 30.66155200000001, -100.83489400000002 30.620473999999994, -100.748135 30.61622, -100.66829 30.587641000000005, -100.643031 30.566986000000018)"
sanJacinto,centerville,"LINESTRING (-95.19257100000002 30.509218000000004, -95.19803300000001 30.51350800000002, -95.204414 30.511037, -95.20628 30.52252199999998, -95.217979 30.525238, -95.235021 30.54266300000001, -95.238821 30.561128000000014, -95.297328 30.543037, -95.333552 30.524107999999995, -95.386013 30.523048000000003, -95.456085 30.535493000000017, -95.468914 30.53151699999999, -95.495577 30.546271, -95.502147 30.566349, -95.510521 30.65866500000001, -95.51992 30.676047000000004, -95.55167 30.693232999999996, -95.583556 30.732905999999993, -95.676492 30.794043999999978, -95.716874 30.835551000000013, -95.748693 30.85941000000001, -95.78944099999998 30.909072, -95.877528 30.960283999999998, -95.943193 31.041981999999997, -95.975773 31.12320500000002, -95.996644 31.210053999999978, -95.987848 31.256020999999983, -95.97871 31.257822999999995)"
