startHub,endHub,kmLength_euclid,kmLength_road,exist_pipeline
98063,102507,165.84511216688836,209.4042,0
104199,105567,91.3703491535586,107.389,0
4705,4704,21.65448329344056,29.4741,0
3700,4093,96.3087078579591,120.669,0
97978,103515,83.41617879919977,105.08539999999999,0
3905,4089,100.45439782470015,120.15010000000001,0
96675,96040,95.47613637596616,118.3924,0
14967,6392,97.14611859500266,126.4757,0
4306,15535,153.9946154873946,177.963,0
3700,4205,165.50035879400554,222.7692,0
96119,105243,68.47402186135761,74.8129,0
107805,102642,164.15199804964806,205.5764,0
4287,4248,176.9656816133422,233.9803,0
5944,5966,20.835808606634167,26.0959,0
71843,72064,78.89530896774718,105.26089999999999,0
97978,95899,130.81762058328772,137.1899,1
107195,107575,198.87182820594822,236.42520000000002,1
102692,102507,35.68231949681623,38.8879,0
4039,5094,130.1053618787817,208.0402,0
107644,107010,199.17408470794467,224.5759,1
4306,4248,128.08675612225537,179.86020000000002,0
104199,99923,94.91384633118932,109.777,1
5944,6590,103.63531554640139,111.0675,0
96087,97689,135.23973347266613,173.22729999999999,1
4740,4131,60.22419188152443,83.3147,0
71852,71861,36.69422872729484,39.9631,0
4093,4131,26.078428978143595,36.4721,0
97797,100303,198.90376042544074,230.842,0
5947,5954,51.27108656458743,90.61280000000001,0
72063,71635,189.75772192040031,199.6267,0
107700,107706,22.331927706141744,22.8017,0
103349,102507,76.97656971523362,99.9298,0
4713,4131,53.12599028718563,90.0838,0
109323,108208,64.64268278150101,65.6077,0
3905,4452,87.3175522658706,104.3298,0
71837,72064,67.00184057394372,81.2434,0
9389,9782,118.52993645289648,137.0384,0
103399,107706,196.94722289910143,252.4265,1
4219,4400,103.14286926786922,106.6885,0
4039,4024,66.87129809787415,72.29639999999999,0
11873,8749,77.8541461292335,87.2141,0
11873,9661,47.81602726688566,72.5596,0
103269,98043,77.16676512956785,78.8539,0
4287,4256,174.81685547919753,256.2797,0
95776,103914,56.73563837573018,64.3394,0
108127,98063,149.06092176503833,232.537,0
4122,4463,140.59728162327363,166.5046,0
95899,99820,96.31905035618209,114.3895,0
4452,71817,134.3947973115896,153.6621,0
71852,4205,157.54120910614864,191.751,0
71837,71686,182.1559591235577,206.1774,0
103399,98014,65.27553924773119,69.4932,0
71769,72064,118.21726726805893,182.1033,0
4219,71852,26.227305240653504,33.0006,0
4306,4256,142.92870074697822,216.2046,0
5954,5956,54.92993289168911,128.68630000000002,0
4219,71861,58.42799794043212,70.5323,0
107644,97987,78.82328725175994,92.4482,0
95899,107687,105.02427405187,121.8177,0
6740,7966,78.58475242828331,107.0977,0
107760,108208,80.94766698796067,86.1644,0
5947,5944,43.97490924960055,53.1035,0
71816,71623,123.1985668131028,131.01160000000002,0
108027,98776,110.77309956947518,127.29889999999999,0
4287,4507,143.122455911788,154.41770000000002,0
103399,106128,84.91892723893994,96.2778,0
71837,72063,85.66280027957144,102.2645,0
5956,13756,116.67641375325907,128.0159,0
110122,96241,168.30851064110814,222.6435,0
4705,4131,41.910337357574704,59.1626,0
5956,12053,60.68455077053391,70.0897,0
4122,3905,67.56170103143948,79.38669999999999,0
4463,71817,104.7443924724217,120.0364,0
5966,6590,86.30546716979389,99.8276,0
4024,4254,111.80551058636723,138.0779,0
107644,109093,112.55584104667321,120.769,0
5954,5978,23.21389491866867,29.571,0
96359,107010,90.7298805724532,101.5193,0
71635,71686,82.00045596595965,108.78580000000001,0
98063,98043,80.50719346610921,83.4262,0
104199,98043,252.70456666182247,295.214,1
97671,105243,177.9829104067737,212.5045,1
105567,107700,218.3473706312536,292.30159999999995,1
107762,107760,28.447347059005597,31.7636,0
104284,104301,30.845613416916564,32.7693,0
4219,4205,136.9061040178555,163.5002,0
102098,107575,97.10967314716717,104.24610000000001,0
4039,4256,105.83260316276817,209.6163,0
4713,4704,43.90994419670461,60.3954,0
105567,71635,210.65744725346914,255.8185,0
3944,4122,63.61999888321211,78.8357,0
4713,4740,61.25015907555965,82.1512,0
6740,14201,97.31935792097785,116.5359,0
97797,102507,103.5276451610708,168.2971,0
4388,4400,55.90363388039696,64.19069999999999,0
5947,13756,134.79417523790957,149.84120000000001,0
71837,71635,231.19056836445284,253.2056,0
107762,109323,116.3445986195919,119.4895,0
5947,12053,78.7697821623061,91.91510000000001,0
10250,9389,96.91021511966201,177.683,0
100475,102098,21.16404203130703,27.9763,0
95899,98776,106.84973297640029,120.23989999999999,0
96241,102826,165.97692388063558,230.2489,1
4283,4248,140.08318337350948,196.14270000000002,0
98241,71635,233.3334544371355,283.921,0
10250,10795,124.4037908374029,220.47920000000002,0
107805,103515,83.97688050660823,97.2135,0
9389,10795,122.98769901696257,186.1413,0
102098,100372,87.40744062967349,104.80069999999999,0
4740,5094,67.18464229371118,89.3004,0
72146,71635,123.24625409174386,131.0152,0
71763,71852,92.20320624665243,102.5912,0
11873,14201,27.89360985431004,33.5034,0
10250,15535,124.7126456097406,201.5889,0
108027,107010,73.85242258438335,83.0072,0
4713,5094,49.24867018099313,54.5091,0
110122,107575,214.84271531308343,263.96540000000005,1
4388,4507,165.44701287432335,175.55339999999998,0
4039,4740,122.64340651498424,125.7449,0
96119,102557,100.46606834251745,125.7873,0
100475,100372,74.26741346202515,93.9399,0
4612,4400,122.85585672346062,132.4076,0
4205,4400,119.40635343855487,148.06560000000002,0
4024,4248,103.14587820225847,157.1068,0
103269,108208,133.3654575816285,142.5668,0
105243,96087,52.63695946951527,56.4373,0
9661,6392,109.21086541527451,143.1864,0
4254,4283,134.09877672943927,177.2258,0
102642,97987,156.86834762344242,206.53529999999998,0
102642,96675,166.03946369720072,184.322,0
107760,72105,118.44679538873396,128.9881,0
4705,4713,25.350204575938157,31.1923,0
4705,4740,75.11791497397378,107.3787,0
71852,4400,128.5334791681043,134.9392,0
3944,4089,95.65865193632871,119.6562,0
7992,7966,26.276787695393327,31.2133,0
103399,103349,96.59659145961628,109.072,0
4395,4388,106.59325267786507,128.7317,1
95776,104284,60.23139450142678,64.729,0
96087,100372,97.79078748224019,109.3117,0
71763,4205,171.12295351438993,220.6622,0
97978,104301,96.4687389553174,130.8059,0
4024,10250,143.57566490374637,239.98260000000002,0
103399,107644,85.41574166366006,107.57,0
103515,104301,69.94095791681237,87.63260000000001,0
102642,109093,80.6755367342171,101.16069999999999,0
6134,15535,139.02175486817737,147.6176,0
3700,4524,173.9157696832068,251.9412,1
6392,8749,102.2334778039563,136.4649,0
4612,4507,99.37941486966147,107.1362,0
6590,6784,71.81918616800553,84.59989999999999,0
97797,98241,83.42202217361493,85.7518,0
102557,102098,156.22921559998576,196.0637,0
3944,4093,113.8224341271045,137.98479999999998,0
4395,3700,120.49815985695487,148.52079999999998,0
4122,3700,98.83264942079248,140.348,1
6134,15427,54.47124819599083,62.5971,0
4705,5094,74.44772783736366,79.73660000000001,0
107805,97987,58.94861688175781,63.1133,0
6134,5978,48.599550540896374,50.8047,0
6590,6932,99.23680181271246,106.1494,0
102692,98063,143.94533593373643,190.9799,0
3944,4452,92.1931682005343,103.8359,0
97978,103914,92.18293148344907,117.8113,0
4219,71763,106.72775370517981,133.375,0
103515,103914,16.058459908193164,19.8495,0
102692,108127,83.38081808195692,99.4005,0
102692,99923,67.680784932383,78.2067,0
4248,10250,118.94206052120079,123.46430000000001,0
97797,103349,84.20399823866296,88.1906,0
5944,5956,63.027425423954014,74.75439999999999,0
105567,71686,180.7687144023376,197.0422,0
102557,100372,191.41283855771468,257.3881,0
102642,97954,135.96638783859615,187.554,0
71816,71817,25.398271274070066,27.8781,0
96675,107195,49.53597966528358,60.9891,0
107760,109323,144.65217433405604,150.9567,0
71816,4463,129.04333534806565,147.2492,0
107805,109093,110.3658792042776,128.22910000000002,0
108127,98014,85.28396860494631,141.1943,0
4287,4283,36.88555073386254,39.11,0
71861,4205,168.2726104530359,229.62079999999997,0
7080,9661,111.14772982327794,139.0279,0
96241,107195,176.81844534647456,200.7725,0
107617,98043,164.3547575442242,175.94,0
7992,6392,57.438545907687626,62.9332,0
108127,106128,99.815351619863,115.3188,0
5966,6784,122.83289374527781,128.09969999999998,1
6392,7966,31.74578788193971,42.3994,0
4306,4283,32.49659032862835,48.3774,0
98241,71686,185.41806407899927,225.1447,0
5954,13756,130.11680524448693,198.12320000000003,0
14967,8749,9.822391411736712,11.901399999999999,0
72146,71686,109.07836099380553,126.0054,0
71837,71843,121.39949771744406,194.10520000000002,0
97978,98382,73.63226177687841,90.212,0
97978,107687,143.6644009047175,155.9621,1
108027,96359,18.97594489135017,19.2121,0
4131,4704,27.7029510042004,29.1859,0
5954,12053,81.68357234102761,132.40439999999998,0
9782,10795,95.14628570463242,179.9169,0
109093,97987,82.05389870382194,105.3745,0
12053,5978,78.36435978468944,102.62689999999999,0
107644,106128,100.35935428375396,121.66210000000001,0
107644,107687,90.08241278300324,96.2614,0
96096,96087,18.374572301469794,19.675,0
5954,15427,125.40026235455485,137.8665,0
107575,100372,88.26922325681237,119.2534,0
107805,97954,59.140411705874556,66.07560000000001,0
4306,4287,59.253739555671984,86.68560000000001,1
72146,72063,67.80205159076523,68.78410000000001,0
15427,15535,85.11812344009853,90.3934,0
5947,5966,64.75716258784078,68.16460000000001,0
104199,98241,50.56244578538593,51.8761,0
102642,96241,313.9782775744137,407.6183,1
105567,99923,93.23652232870234,106.1526,0
97978,100372,102.13755263518685,123.66969999999999,0
96040,107195,142.56752948714362,171.6885,0
102642,107617,138.59928584533785,146.3619,0
4122,4089,37.97020338520361,40.8266,0
100475,102557,174.10857620094302,215.9855,0
71769,71843,118.34263760866429,163.7215,1
97671,99820,44.36891010230561,53.511900000000004,0
97797,105567,68.42204307514353,74.1965,0
71769,71852,142.83983393753215,159.3322,0
6392,14201,88.18878593012099,94.7581,0
72146,72049,94.4080395051063,96.20339999999999,0
96096,105243,55.89648989997395,69.6393,0
71615,71623,28.928732764941586,30.4298,0
15427,5978,102.34874976326992,111.7086,0
5966,5956,83.8279108312037,89.7856,0
106128,109093,88.92564368296958,112.254,0
4024,9389,84.13013807312805,100.3924,0
107761,108208,101.45189499527329,110.5335,0
95776,110122,193.08190032113708,237.5514,0
98063,107617,84.22471549026251,97.958,0
98241,99923,58.66023074536406,61.822300000000006,0
103515,97954,65.89463013331793,89.4711,0
102826,107195,167.60424101410845,189.9819,0
