startHub,endHub,road_geometry
nacogdochesTX,libertyTX,"LINESTRING (-94.614162 31.619783999999992, -94.624543 31.580808999999988, -94.671991 31.577303999999994, -94.726 31.47650099999998, -94.726715 31.429505, -94.69017 31.331025000000004, -94.70085 31.317714999999996, -94.727001 31.309909000000022, -94.730959 31.284376999999985, -94.771917 31.223404, -94.782999 31.179854999999993, -94.80847 31.139433000000015, -94.825759 31.056785999999995, -94.826664 30.910589000000005, -94.875747 30.80216700000002, -94.952454 30.71745900000001, -94.946195 30.577173, -94.997138 30.484221000000005, -95.016447 30.47027700000002, -95.090187 30.353064999999997, -95.0899 30.34307299999999, -95.069158 30.340159, -95.042241 30.32050500000003, -94.992535 30.316129000000014, -94.965139 30.234772999999993, -94.925497 30.232061, -94.90061200000001 30.177604000000002, -94.838071 30.17683999999999, -94.812437 30.16476700000001, -94.815759 30.156289000000008)"
13756,fresnoCA,"LINESTRING (-118.118934 33.979112, -118.21892100000001 34.031985000000006, -118.21974600000001 34.07843600000003, -118.267303 34.11367499999999, -118.280857 34.150902, -118.552473 34.357176000000024, -118.627065 34.50163200000001, -118.787418 34.689454, -118.800397 34.767795000000014, -118.88373800000001 34.809400999999994, -118.862894 34.839120999999984, -118.92235799999999 34.899593, -119.00475 35.174799, -119.04536299999998 35.402954, -119.19280300000001 35.536550000000005, -119.321696 36.092239000000006, -119.329987 36.21766099999999, -119.508594 36.483174999999996, -119.658781 36.603684000000015, -119.664027 36.757496999999994, -119.64114600000002 36.754946999999994)"
dallasTX,99393,"LINESTRING (-96.774322 32.77359500000002, -96.781041 32.78041399999998, -96.782508 32.784892000000006, -96.793344 32.782668, -96.810787 32.79739700000002, -96.815673 32.79976199999998, -96.818018 32.810471, -96.817118 32.818464999999996, -96.815541 32.820506, -96.826968 32.83049999999998, -96.834203 32.83934700000001, -96.83537800000002 32.845736, -96.850102 32.858470999999994, -96.855288 32.86139600000002, -96.85595700000002 32.88)"
sanMiguelNM,lubbockTX,"LINESTRING (-104.800111 35.48826800000001, -104.844207 35.46682800000001, -104.902061 35.50538900000002, -104.919401 35.60102299999998, -105.209375 35.59591200000003, -105.250534 35.520780999999985, -105.210937 35.455265, -105.19759 35.375480999999986, -105.151586 35.34129500000001, -105.11651 35.254434, -105.026716 35.126137, -104.991156 34.975824999999986, -104.64124100000001 34.947161000000015, -104.510595 34.783740000000016, -104.409369 34.701937, -104.359858 34.68471000000002, -104.250371 34.578261, -104.245364 34.47173599999999, -104.049901 34.431468, -103.886257 34.44906499999999, -103.755023 34.42511099999999, -103.0178940033412 34.387198999610085, -102.706383 34.215469, -102.363265 33.95051800000001, -102.351717 33.91296700000001, -102.294142 33.90126300000002, -101.930074 33.63668600000002, -101.89384485859316 33.613966040993304, -101.82014184923104 33.612810988389604)"
carsonTX,lubbockTX,"LINESTRING (-101.354228 35.403358000000004, -101.381582 35.39803000000002, -101.381802 35.337550999999976, -101.741997 35.22397800000004, -101.742921 35.19313599999998, -101.83760300000002 35.19460799999998, -101.910235 35.11501500000003, -101.918668 35.022837, -101.848934 34.94226, -101.84765200000001 34.72202099999999, -101.793757 34.579955999999996, -101.77689100000002 34.38408899999998, -101.709174 34.25835099999999, -101.749952 34.19607700000001, -101.749939 34.129921000000024, -101.853631 34.046528, -101.84304585747094 33.61754299772342, -101.82014184923104 33.612810988389604)"
libertyTX,caldwellTX,"LINESTRING (-94.815759 30.156289000000008, -94.868254 30.176666000000008, -94.88804000000002 30.156959000000025, -94.857919 30.100475000000024, -94.886274 30.046521000000016, -95.032559 29.936705000000014, -95.077284 29.873062000000008, -95.198847 29.822860999999968, -95.258415 29.77519299999999, -96.12232 29.775790000000026, -96.542557 29.692030000000003, -97.240115 29.692607000000006, -97.296843 29.669885000000022, -97.488961 29.649511, -97.593308 29.653158999999977, -97.64756 29.680514000000013, -97.668488 29.861559000000014, -97.626413 29.841661999999996)"
mckinleyNM,sierraNM,"LINESTRING (-108.256281 35.58234300000001, -108.231847 35.57438600000001, -108.254599 35.56152799999999, -108.20094800000001 35.532864, -108.132769 35.531099, -108.144346 35.427131000000024, -108.224404 35.39617299999999, -108.01205 35.346362999999975, -107.978222 35.264410000000005, -107.89730500000002 35.166326000000005, -107.757347 35.074877, -107.699218 35.061758000000005, -107.538015 35.07336899999999, -107.454243 35.028298000000014, -107.361309 35.03872599999999, -107.298213 34.99443999999999, -107.171454 34.98264099999999, -107.175285 34.95479999999999, -107.061474 34.882836000000005, -107.036461 34.815537, -106.963432 34.78032700000002, -106.850365 34.81824100000001, -106.762068 34.814626, -106.787331 34.751393, -106.798356 34.54252199999998, -106.924696 34.209261000000005, -106.879506 33.918064, -106.928812 33.824123999999976, -107.150565 33.610732, -107.295707 33.32652800000001, -107.25878 33.22623399999999, -107.20836700000001 33.17995200000001, -107.21740199999999 33.149646, -107.190613 33.15160100000001, -107.18572 33.130977)"
sanPatricioTX,brooksTX,"LINESTRING (-97.511316 28.006487000000018, -97.52155200000001 28.006660999999994, -97.523408 28.01771499999999, -97.631343 27.904792000000008, -97.623077 27.86710900000002, -97.639369 27.808903999999995, -97.731052 27.701420999999996, -97.782048 27.611261, -97.793268 27.564336999999988, -97.838007 27.534265999999985, -97.841182 27.515888000000004, -98.099098 27.550820999999992, -98.120843 27.37849799999998, -98.114696 27.35377, -98.127636 27.329666000000024, -98.149175 27.133750999999993, -98.191583 27.113020000000002, -98.193702 27.09787700000002, -98.222444 27.081867000000024, -98.235722 27.038006999999997)"
sanPatricioTX,laSalleTX,"LINESTRING (-97.511316 28.006487000000018, -97.52155200000001 28.006660999999994, -97.523408 28.01771499999999, -97.631116 27.905106, -97.623077 27.86710900000002, -97.630434 27.855980999999986, -97.677924 27.859999999999996, -97.902057 27.938094000000017, -97.976838 27.97785200000001, -98.04115 27.978852, -98.196833 28.100772000000006, -98.492429 28.10614100000002, -98.538737 28.131968000000022, -98.58728500000001 28.133244999999988, -98.778504 28.202293, -99.030372 28.20208900000001, -99.0496 28.273029000000015, -99.11058800000002 28.332964)"
nacogdochesTX,102557,"LINESTRING (-94.614162 31.619783999999992, -94.624543 31.580808999999988, -94.671991 31.577303999999994, -94.726 31.47650099999998, -94.726788 31.429800000000007, -94.691597 31.342859999999995, -94.700052 31.318967999999995, -94.636608 31.288982000000022, -94.577029 31.277704000000014, -94.5526 31.239093000000004, -94.442813 31.184157, -94.429173 31.164239000000002, -94.433876 31.074127999999988, -94.406817 31.049099000000002, -94.39637 31.012600000000013, -94.418503 30.942361999999992, -94.42906000000002 30.818230000000003, -94.414943 30.768789999999992, -94.430842 30.742408, -94.386634 30.668921000000015, -94.408899 30.616226000000005, -94.384151 30.445051000000007, -94.279608 30.341055999999984, -94.19740568376803 30.350922311121035, -94.14998387106652 30.340025081195986, -94.13615676720035 30.356786200305184, -94.07406992964562 30.35302999663985)"
sanMiguelNM,sierraNM,"LINESTRING (-104.800111 35.48826800000001, -104.844207 35.46682800000001, -104.902061 35.50538900000002, -104.919401 35.60102299999998, -105.182258 35.60154500000001, -105.209375 35.59591200000003, -105.320502 35.39679600000002, -105.461333 35.397096, -105.600283 35.431505000000016, -105.668848 35.48184599999999, -105.69198200000001 35.53422100000001, -105.775098 35.59072900000001, -105.859011 35.53877, -105.926327 35.633732000000016, -105.947748 35.637235000000004, -106.02704 35.611492999999996, -106.165362 35.522619999999996, -106.219555 35.518995000000004, -106.362077 35.446581, -106.517233 35.33981500000001, -106.564687 35.25895100000001, -106.590804 35.14558800000002, -106.629918 35.104418, -106.659426 34.95700299999999, -106.71613 34.931695000000005, -106.786641 34.754739, -106.798356 34.54252199999998, -106.924852 34.20797600000001, -106.888711 34.06635799999998, -106.879506 33.918064, -106.928812 33.824123999999976, -107.150565 33.610732, -107.295629 33.326820999999995, -107.25878 33.22623399999999, -107.20836700000001 33.17995200000001, -107.21740199999999 33.149646, -107.190613 33.15160100000001, -107.18572 33.130977)"
sanMiguelNM,chavesNM,"LINESTRING (-104.800111 35.48826800000001, -104.844207 35.46682800000001, -104.902061 35.50538900000002, -104.919401 35.60102299999998, -105.209375 35.59591200000003, -105.250534 35.520780999999985, -105.210937 35.455265, -105.19759 35.375480999999986, -105.151586 35.34129500000001, -105.11651 35.254434, -105.026343 35.12526100000001, -104.991133 34.993553000000006, -104.989893 34.890601999999994, -104.928208 34.838547999999996, -104.934734 34.78420000000001, -105.019162 34.744651000000005, -105.188914 34.59324800000002, -104.939228 34.30950800000002, -104.869461 34.17108900000002, -104.76025000000001 34.046093000000006, -104.600437 33.91537300000001, -104.56164 33.646938, -104.519607 33.585190999999995, -104.523074 33.423245, -104.505857 33.42319099999999, -104.505471 33.394156, -104.46091900000002 33.39432600000001, -104.455951 33.368514000000005)"
millsTX,caldwellTX,"LINESTRING (-98.59053000000002 31.49965200000001, -98.558216 31.400618, -98.380079 31.193141000000004, -98.311395 31.139119000000004, -98.188152 31.08395299999999, -98.176772 31.052152999999997, -98.104297 30.993181999999987, -97.921134 30.882898000000015, -97.87706 30.774885000000022, -97.878141 30.657294999999998, -97.81991500000001 30.554675000000014, -97.790403 30.447871, -97.748533 30.423265999999984, -97.712705 30.347783999999987, -97.662966 30.315108999999982, -97.69107 30.246922999999992, -97.692798 30.063940999999986, -97.678066 29.89978800000002, -97.658378 29.85623900000002, -97.626413 29.841661999999996)"
schleicherTX,caldwellTX,"LINESTRING (-100.536008 30.887283, -100.620969 30.839520999999998, -100.648406 30.578093000000024, -100.52205300000001 30.563027000000012, -100.210509 30.443249999999985, -99.852491 30.527758000000006, -99.779732 30.510993000000006, -99.709973 30.435398000000006, -99.624573 30.396880000000003, -99.543631 30.29914399999999, -99.379999 30.20400499999998, -99.243796 30.164498, -99.224913 30.128579000000006, -99.135618 30.07412499999998, -99.010736 30.052160999999984, -98.896893 29.97654099999998, -98.791015 29.867215000000023, -98.749064 29.788482000000013, -98.664526 29.717859000000004, -98.599417 29.589586999999995, -98.521401 29.608471, -98.362455 29.602745, -98.332334 29.56652600000001, -98.096405 29.69780500000002, -97.921603 29.881763, -97.841318 29.845508, -97.792795 29.87911599999999, -97.670416 29.885027999999995, -97.626413 29.841661999999996)"
millsTX,106128,"LINESTRING (-98.59053000000002 31.49965200000001, -98.578464 31.499258999999995, -98.586019 31.513626, -98.633423 31.54598199999999, -98.66492 31.55987600000002, -98.703109 31.61077399999999, -98.747964 31.646920999999978, -98.785781 31.666128000000015, -98.803608 31.684607999999983, -98.945335 31.742470000000004, -98.97923400000002 31.728547999999982, -98.993376 31.729582999999977, -99.016965 31.720852000000004, -99.034052 31.723933999999982, -99.059295 31.71885200000001, -99.135968 31.71676399999999, -99.159957 31.726094999999997, -99.223704 31.726876, -99.311476 31.74194700000001, -99.438788 31.747527000000034, -99.470204 31.75858599999999, -99.488991 31.754001000000017, -99.543892 31.752195999999998, -99.582495 31.763056999999996, -99.620278 31.762194999999988, -99.713996 31.776527, -99.785965 31.799493999999996, -99.852283 31.77031600000001, -99.932509 31.749332999999993, -99.944147 31.739905000000018)"
schleicherTX,106128,"LINESTRING (-100.536008 30.887283, -100.590488 30.869686, -100.57456 30.983874000000007, -100.51231200000001 31.059469999999997, -100.511358 31.17237100000003, -100.442753 31.319552999999992, -100.433233 31.39060200000001, -100.37374 31.386609000000007, -100.384957 31.482239, -100.357227 31.518958, -100.324995 31.539578999999993, -100.069647 31.63523099999999, -99.97261900000001 31.707078999999997, -99.944147 31.739905000000018)"
cochiseAZ,pinalAZ,"LINESTRING (-109.750757 31.90551400000002, -109.814503 31.908517, -109.878962 32.035965, -110.037873 32.027837999999996, -110.093781 32.043344000000005, -110.125144 32.011593999999995, -110.259444 31.965414, -110.307277 31.978690000000007, -110.351982 31.96369700000002, -110.448848 31.963206999999976, -110.686879 32.00490700000002, -110.884341 32.131215999999995, -110.900278 32.152542000000004, -110.97779600000001 32.195789999999995, -110.97687 32.34197, -110.963089 32.391942, -110.938111 32.41415800000001, -110.921747 32.479088000000004, -110.932928 32.55682899999999, -111.014861 32.641087000000006, -111.068161 32.675329000000005, -111.299291 32.92238600000002, -111.346887 32.92221299999999, -111.348312 32.914475)"
trinityCA,fresnoCA,"LINESTRING (-123.10926800000001 40.64158599999999, -123.009934 40.59465999999999, -122.87974700000001 40.67297900000001, -122.740215 40.63368500000001, -122.666776 40.67414099999998, -122.48160300000002 40.591007, -122.36126900000001 40.582968, -122.221518 40.174348999999985, -122.180601 39.21049800000001, -121.97291199999998 38.879876000000024, -121.742667 38.67493500000001, -121.538852 38.66576100000001, -121.512049 38.56766799999999, -121.26369900000002 38.206831, -121.216056 37.821788000000005, -120.86245800000002 37.48015899999999, -120.73531400000002 37.38953999999999, -120.45716400000002 37.28875900000002, -119.816588 36.740005999999994, -119.64114600000002 36.754946999999994)"
cochiseAZ,laPazAZ,"LINESTRING (-109.750757 31.90551400000002, -109.814503 31.908517, -109.878962 32.035965, -110.037873 32.027837999999996, -110.093781 32.043344000000005, -110.125144 32.011593999999995, -110.259444 31.965414, -110.307277 31.978690000000007, -110.448848 31.963206999999976, -110.678623 32.00148999999999, -110.972962 32.188764000000006, -110.98628 32.242025999999996, -111.05359 32.325705000000006, -111.261406 32.494565, -111.378623 32.63772500000001, -111.681609 32.816952, -111.68961000000002 32.923613, -111.967415 33.280781, -111.967947 33.404079999999965, -112.036088 33.42796700000002, -112.039001 33.461670999999996, -112.497318 33.462465000000016, -112.624125 33.42754000000001, -113.173151 33.54186500000003, -113.763603 33.630824000000004, -113.767199 33.718550999999984, -113.92284500000001 33.685301000000024, -113.922609 33.76813599999999, -113.94001 33.768069, -113.940498 33.729476000000005)"
schleicherTX,martinTX,"LINESTRING (-100.536008 30.887283, -100.590488 30.869686, -100.574843 30.982682999999998, -100.512612 31.05861399999999, -100.511358 31.17237100000003, -100.433681 31.356576000000008, -100.440833 31.457672000000002, -100.477763 31.498084, -100.498495 31.54646299999998, -100.624227 31.59346500000002, -100.713458 31.66779700000001, -100.761585 31.68487500000001, -100.842258 31.76414400000001, -100.923647 31.796192, -100.966659 31.835194000000016, -101.02128000000002 31.84215800000001, -101.07322900000001 31.892873000000012, -101.126015 31.906389999999995, -101.188531 31.95287400000002, -101.239847 31.96930400000002, -101.416997 32.10754900000001, -101.472101 32.17286700000001, -101.47814 32.194663999999996, -101.534256 32.19531099999998, -101.55456 32.24287399999998, -101.55125500000001 32.26552500000001, -101.712764 32.27147000000001, -101.858036 32.30156199999998, -101.95097 32.305620000000005)"
cochiseAZ,mckinleyNM,"LINESTRING (-109.750757 31.90551400000002, -109.756198 32.19529799999999, -109.831325 32.251982000000005, -109.66246400000001 32.398289, -109.707735 32.83436400000001, -109.90591500000001 32.94004500000001, -109.96106000000002 33.035019000000005, -110.279437 33.25331500000003, -110.764956 33.39187600000001, -110.691965 33.547667999999994, -110.575459 33.640830000000015, -110.506758 33.799968, -110.108171 34.13036400000002, -110.018078 34.25719500000001, -110.095227 34.436588, -110.082732 34.571495000000006, -110.157719 34.910853000000024, -110.084569 34.97412, -109.88015 35.00532399999998, -109.34013244544438 35.21229327641743, -109.25418367568021 35.27751693969353, -109.10383487368404 35.311696538234315, -108.932946 35.469052999999995, -108.762022 35.527838, -108.598775 35.52890500000001, -108.224404 35.39617299999999, -108.152433 35.42078499999999, -108.132769 35.531099, -108.20094800000001 35.532864, -108.256281 35.58234300000001)"
fresnoCA,losAngelesCA,"LINESTRING (-119.64114600000002 36.754946999999994, -119.664027 36.757496999999994, -119.663045 36.604781, -119.508443 36.482583999999996, -119.33015000000002 36.21747400000001, -119.32189999999999 36.092229999999994, -119.19312100000002 35.53661400000001, -119.045382 35.402166, -119.005047 35.17488800000002, -118.9226 34.89947299999999, -118.863247 34.839082000000005, -118.883955 34.80934299999999, -118.80109200000001 34.768102, -118.78745 34.68898399999999, -118.71934100000001 34.624079, -118.709473 34.58462400000003, -118.645474 34.53526300000001, -118.548173 34.35283999999999, -118.490314 34.316527000000015, -118.448228 34.322555, -118.397101 34.27839499999999, -118.33206 34.259505, -118.26319500000001 34.304898, -118.23886500000002 34.296042000000014)"
baylorTX,99393,"LINESTRING (-99.210454 33.61036300000001, -99.2337 33.610628, -99.240638 33.59579099999999, -99.24013213055328 33.61861912820009, -99.146472 33.66821899999999, -99.081083 33.68592200000001, -98.980983 33.69189299999999, -98.91802000000001 33.73212799999999, -98.71659 33.80819399999999, -98.647742 33.854388, -98.603735 33.870757000000005, -98.56726900000001 33.872668999999995, -98.493465 33.89679499999998, -98.478209 33.884512, -98.43365 33.88523300000001, -98.342237 33.86730999999999, -98.223352 33.82023600000001, -98.21526200000001 33.806923, -98.132496 33.767868, -98.087911 33.69625899999997, -98.040236 33.649047, -97.904732 33.583169000000005, -97.829615 33.53277399999999, -97.774596 33.450294, -97.70997 33.37744800000001, -97.70364100000002 33.35448099999999, -97.68014 33.343218, -97.601451 33.23880099999999, -97.412216 33.25087400000001, -97.175067 33.229915, -97.16454 33.210009000000014, -97.112043 33.189497999999986, -97.038444 33.128537, -97.0066 33.04234500000002, -96.97717 33.01013800000002, -96.922594 32.973499, -96.90313600000002 32.940967999999984, -96.898556 32.881012000000005, -96.85595700000002 32.88)"
caldwellTX,sanPatricioTX,"LINESTRING (-97.626413 29.841661999999996, -97.668488 29.861559000000014, -97.648622 29.66938899999999, -97.685822 29.519250999999972, -97.737714 29.44142099999999, -97.765927 29.289797000000007, -97.743297 29.214591000000002, -97.819569 29.011385000000015, -97.85818200000001 28.814269999999997, -97.841674 28.686943999999986, -97.818545 28.66526400000001, -97.777189 28.483580000000025, -97.725173 28.402231999999987, -97.733002 28.365075999999988, -97.684421 28.249722000000002, -97.593655 28.16464399999998, -97.50441 28.036652999999998, -97.511316 28.006487000000018)"
libertyTX,102098,"LINESTRING (-94.815759 30.156289000000008, -94.812437 30.16476700000001, -94.824066 30.16513300000001, -94.838071 30.17683999999999, -94.868254 30.176666000000008, -94.867803 30.167405999999996, -94.885074 30.16052500000001, -94.886436 30.15090399999997, -94.869465 30.115057999999998, -94.859244 30.10809999999999, -94.862502 30.081785000000036, -94.877218 30.069700999999988, -94.886274 30.046521000000016, -95.033196 29.936087999999998, -95.06262 29.88528400000001, -95.07923500000001 29.87170700000001, -95.198847 29.822860999999968, -95.257002 29.77554499999999, -95.290787 29.77796800000002, -95.345735 29.767804999999996, -95.37297199999999 29.733288999999978, -95.455792 29.730131999999994, -95.520243 29.721458000000005, -95.521114 29.73746799999999, -95.534999 29.737958000000006)"
taylorTX,106128,"LINESTRING (-99.89136 32.30672899999998, -99.952569 32.269505999999986, -99.970825 32.264603000000015, -100.004211 32.23957300000001, -100.021523 32.237965, -100.047394 32.22113000000001, -100.086708 32.18166000000002, -100.122875 32.102370999999984, -100.133634 32.09244400000002, -100.137856 32.093658999999995, -100.061499 31.960024999999973, -100.06152100000001 31.920336999999996, -100.049529 31.911474999999992, -100.049731 31.870239999999992, -100.036853 31.850867000000004, -100.026719 31.84752000000002, -100.028369 31.795805000000016, -99.987371 31.76052500000002, -99.944147 31.739905000000018)"
millsTX,schleicherTX,"LINESTRING (-98.59053000000002 31.49965200000001, -98.578464 31.499258999999995, -98.57226 31.485002, -98.567535 31.446438999999994, -98.617799 31.428052000000005, -98.672586 31.359654999999993, -98.673675 31.299731999999985, -98.717991 31.223495000000014, -98.718417 31.195835999999986, -98.875405 31.230815999999997, -98.942631 31.269897999999987, -99.001536 31.250459000000006, -99.201618 31.23272900000002, -99.273709 31.157007999999983, -99.300703 31.145926000000024, -99.334723 31.146205999999996, -99.335604 31.113818999999992, -99.385362 31.03865699999999, -99.586647 30.98887, -99.635262 30.965458000000005, -99.731538 30.956925999999996, -99.782496 30.939695999999998, -99.784383 30.923387000000012, -99.83471 30.932521000000005, -100.016779 30.87066700000002, -100.398243 30.883706000000018, -100.428004 30.871228999999992, -100.487077 30.870575, -100.515198 30.858354000000013, -100.536008 30.887283)"
martinTX,lubbockTX,"LINESTRING (-101.95097 32.305620000000005, -101.930834 32.30683700000001, -102.014881 32.574514, -101.959202 32.69058600000001, -101.926992 32.70726400000002, -101.944986 32.72008499999999, -101.95123100000002 32.750226, -101.88583 32.86435900000001, -101.84539400000001 32.96168000000001, -101.806794 33.006434, -101.806387 33.13658300000001, -101.793364 33.172529999999995, -101.806321 33.225927, -101.806367 33.370125, -101.839193 33.439979, -101.84469 33.47766600000002, -101.844606 33.56950799999998, -101.83824 33.590455000000006, -101.818172 33.59279399999999, -101.82014184923104 33.612810988389604)"
cochiseAZ,sierraNM,"LINESTRING (-109.750757 31.90551400000002, -109.762709 31.90549199999999, -109.756198 32.19529799999999, -109.831325 32.251982000000005, -109.791081 32.31153, -109.739554 32.34912299999999, -109.621335 32.36227299999999, -109.60181400000002 32.347604000000004, -109.520163 32.332382999999986, -109.491972 32.317950999999994, -109.439366 32.31663200000001, -109.028696 32.222380000000015, -108.971498 32.22756499999999, -108.74663900000002 32.354495000000014, -108.634707 32.328295, -108.380751 32.17886600000002, -108.170224 32.21812300000003, -107.758901 32.269859999999994, -107.76212899999999 32.28848199999998, -107.706731 32.300847999999995, -107.635035 32.348339999999986, -107.449716 32.57661099999998, -107.40293400000002 32.57387799999999, -107.153332 32.665303, -107.154429 32.68417200000001, -107.179433 32.688752999999984, -107.283331 32.80191200000003, -107.292643 32.87273799999999, -107.318627 32.906643000000024, -107.318365 33.0019, -107.297697 33.11412800000001, -107.23449200000002 33.13434100000002, -107.21915600000001 33.149883, -107.190803 33.15171000000001, -107.18572 33.130977)"
taylorTX,lubbockTX,"LINESTRING (-99.89136 32.30672899999998, -99.903244 32.31832899999996, -99.891327 32.33781100000001, -99.847466 32.373547, -99.867608 32.411968, -99.873164 32.46023400000001, -100.038169 32.47431100000001, -100.12674 32.495975, -100.199743 32.48516099999999, -100.307714 32.49393500000001, -100.36326800000002 32.48299899999999, -100.392042 32.45221400000002, -100.412227 32.44769099999999, -100.465251 32.45370100000002, -100.509768 32.44640600000002, -100.555767 32.45368600000001, -100.612427 32.47647099999999, -100.720243 32.57483, -100.779109 32.65480399999998, -100.811665 32.678115999999996, -100.857317 32.689814999999996, -100.883773 32.720850999999996, -100.920761 32.74119999999999, -100.987028 32.83332900000002, -101.051519 32.88074399999999, -101.059091 32.917286, -101.10432 32.978364000000006, -101.162748 33.002931000000004, -101.247065 33.09265999999999, -101.36965500000001 33.177881000000006, -101.37601600000002 33.198090000000015, -101.435956 33.21949000000001, -101.556444 33.35971000000001, -101.661989 33.431446, -101.667876 33.458747000000024, -101.793742 33.533744999999996, -101.78798900000001 33.596290000000025, -101.80717984800505 33.61294597858998, -101.82014184923104 33.612810988389604)"
jeffDavisTX,martinTX,"LINESTRING (-104.13918900000002 30.715476000000002, -104.16787500000001 30.788524000000002, -104.148109 30.92270700000001, -104.216638 31.065903, -104.157187 31.06062300000001, -104.055552 31.087371999999995, -103.854142 31.26924600000001, -103.74132 31.33982799999999, -103.55618000000001 31.406314000000016, -103.4978 31.395753, -103.39817100000002 31.419483999999986, -103.331085 31.47412099999998, -102.87651865420797 31.579250677911727, -102.609902 31.730676999999996, -102.425407 31.81680499999999, -102.343584 31.830987000000015, -102.120753 31.96032100000001, -102.039886 31.981716000000013, -101.993716 32.04025999999999, -101.926808 32.072155999999985, -101.947838 32.13782800000001, -101.881024 32.15250499999999, -101.930834 32.30683700000001, -101.95097 32.305620000000005)"
alamedaCA,fresnoCA,"LINESTRING (-121.87734400000001 37.64303000000002, -121.87948100000001 37.654729, -121.86245499999998 37.668969000000004, -121.804434 37.674285, -121.801414 37.700283, -121.74019499999999 37.702504, -121.704689 37.71679300000002, -121.664711 37.718037, -121.58029900000001 37.741177, -121.49700200000001 37.74069200000002, -121.44035799999999 37.762599, -121.331518 37.76712400000001, -121.29499200000001 37.78992199999999, -121.18867200000001 37.78312400000001, -121.027649 37.663276999999994, -120.99431400000002 37.61914900000003, -120.893422 37.538187, -120.86286700000001 37.480533999999984, -120.803906 37.45550700000002, -120.736276 37.390024000000004, -120.468915 37.295136, -120.43755 37.27464100000002, -120.21867400000001 37.10089200000002, -120.21164299999998 37.085387000000004, -120.086382 36.984193000000005, -119.946125 36.850542999999995, -119.85659399999999 36.788548, -119.816588 36.740005999999994, -119.770122 36.754836, -119.64114600000002 36.754946999999994)"
laPazAZ,losAngelesCA,"LINESTRING (-113.940498 33.729476000000005, -113.94001 33.768069, -113.922609 33.76813599999999, -113.92284500000001 33.685301000000024, -114.00979400000001 33.66379800000001, -114.096509 33.67922600000001, -114.371279 33.648287999999994, -114.515959 33.602467, -114.984756 33.60669200000001, -115.378791 33.71080100000002, -115.723121 33.66021800000001, -115.995481 33.679156, -116.18744600000001 33.71572099999999, -116.31882100000001 33.765337, -116.54298700000001 33.904297, -116.64078800000001 33.92378, -116.980977 33.92762500000003, -117.07010000000001 34.011084, -117.17798400000001 34.06161300000001, -117.59616400000002 34.067694, -117.646541 34.087405000000025, -117.804337 34.06762000000001, -117.82825 34.12171800000003, -118.154008 34.152011999999985, -118.189519 34.201948, -118.302704 34.25911000000001, -118.27872999999998 34.298224000000005, -118.23886500000002 34.296042000000014)"
schleicherTX,kinneyTX,"LINESTRING (-100.536008 30.887283, -100.621381 30.838381000000012, -100.643689 30.566654000000014, -100.704952 30.435299999999994, -100.651279 30.338871999999988, -100.646081 30.283197999999985, -100.698464 30.10510900000001, -100.76664 29.968463999999987, -100.770959 29.89528900000001, -100.865369 29.65212899999999, -100.866676 29.592021000000006, -100.91441399999998 29.502288999999998, -100.908797 29.44413000000001, -100.875875 29.441392000000004, -100.819014 29.368137000000004, -100.723461 29.392877, -100.418663 29.309277, -100.406477 29.33951299999999, -100.422247 29.348014999999993)"
102098,102557,"LINESTRING (-95.534999 29.737958000000006, -95.539157 29.71958500000001, -95.373459 29.732994000000023, -95.348182 29.765295999999992, -95.322276 29.77406800000001, -95.153839 29.77104300000001, -95.071694 29.795015999999997, -95.051227 29.790515, -94.918586 29.821065, -94.754914 29.838696, -94.389678 29.828637000000015, -94.246441 29.949622999999992, -94.13607501991146 30.058877956315122, -94.13730690953047 30.108746027588293, -94.17921484273694 30.147657114635834, -94.19962041733383 30.269719466238193, -94.18619406162989 30.310687870952755, -94.13997877080102 30.35523719677069, -94.07406992964562 30.35302999663985)"
sanBernardinoCA,losAngelesCA,"LINESTRING (-116.219216 34.88901000000001, -116.321296 34.83350699999999, -116.38943 34.77769499999999, -116.67242300000001 34.82762900000001, -116.854901 34.84792100000001, -116.952625 34.86815599999999, -116.99268 34.88641500000001, -117.062608 34.883019999999995, -117.081775 34.86487300000002, -117.099123 34.808203999999996, -117.194585 34.721914, -117.21275500000002 34.68783299999999, -117.216699 34.646623, -117.31086599999999 34.53848999999999, -117.34023900000001 34.478152, -117.440721 34.353393, -117.48168499999998 34.342977000000005, -117.48094300000001 34.31877999999998, -117.452193 34.29069800000001, -117.449361 34.25453700000002, -117.41021099999999 34.221954, -117.42118100000002 34.193819, -117.498758 34.137136, -117.672921 34.134782, -117.700756 34.12031099999999, -117.86054 34.117186000000004, -118.00729299999999 34.13574400000002, -118.032728 34.14814499999999, -118.154008 34.152011999999985, -118.15897 34.17357, -118.189519 34.201948, -118.229584 34.21266199999999, -118.302704 34.25911000000001, -118.303324 34.2739, -118.27872999999998 34.298224000000005, -118.261828 34.305034999999975, -118.23886500000002 34.296042000000014)"
